inchikey	name	is_drug	evidence	moa	support	lpv_5	lpv_4	lpv_3	top1_inchikey	top2_inchikey	top3_inchikey	top1_name	top2_name	top3_name
FNCQPVSOSUVAHX-UHFFFAOYSA-N	Ac1M5Qqo	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
JRCSAKBNGXSAGM-UHFFFAOYSA-N	Chembl3355958	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
YVLSMICQQJATAG-UHFFFAOYSA-N	Chembl3623675	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
GOHHBFSPKLRUNF-UHFFFAOYSA-N	1-[(Dimethylamino)Methyl]-2-Naphthol	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N	DOMXUEMWDBAQBQ-UHFFFAOYSA-N		Umifenovir	Terbinafine	
FERXSQVCCZAZAC-UHFFFAOYSA-N	Ac1Mcuck	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
PUQJJRGBGLTXFN-UHFFFAOYSA-N	Chembl19036	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
WITBRHUYBFKPOL-UHFFFAOYSA-N	Ethyl 4-(4-Methoxyphenyl)-2-{[(Phenylsulfanyl)Acetyl]Amino}Thiophene-3-Carboxylate	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
VCSUZQBAEHKMSQ-SSDVNMTOSA-N	Ac1Obydh	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
OIWQLSMNVRMWRN-UHFFFAOYSA-N	Mls000701140	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
DKDJBHXKPNNQGW-UHFFFAOYSA-N	Chembl185392	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
XBLJNSSZMWLWHU-UHFFFAOYSA-N	Stk230171	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
ZBOIMDMDEHZBPR-UHFFFAOYSA-N	Chembl602529	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
AJKJMMOOZCTJMG-UHFFFAOYSA-N	3354-38-9	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
PNHFETLUVCAYSS-UHFFFAOYSA-N	Ethyl 4-Hydroxy-2-Oxo-1-(Prop-2-En-1-Yl)-1,2-Dihydroquinoline-3-Carboxylate	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
IEHYVYZADVHGFF-UHFFFAOYSA-N	Ethyl 2-Amino-6-Bromo-7-Methoxy-1-Benzothiophene-3-Carboxylate	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
AZLNMMAHIIYYFE-UHFFFAOYSA-N	Smr000472504	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
ATHDXGIEWLVIJY-UHFFFAOYSA-N	Mls000704274	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
LORYJFSCXRKMAK-UHFFFAOYSA-N	Mls000052920	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
NSVFALADEZSAPI-UHFFFAOYSA-N	Chembl2315794	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
AJMZFXUDUORRMI-UHFFFAOYSA-N	Chembl2158321	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
ZDSMTFUXXUYCSA-BRJLIKDPSA-N	Mls000540683	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
QAVKDJDFPYQWRS-UHFFFAOYSA-N	Ethyl 1-[(Phenylsulfanyl)Acetyl]Piperidine-3-Carboxylate	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
ANCBCNCYUPZGFV-UHFFFAOYSA-N	Stk215467	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
XHCBUAIHQGHOPP-UHFFFAOYSA-N	Diethyl 4-(4-Bromophenyl)-2,6-Dimethylpyridine-3,5-Dicarboxylate	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N	CYOHGALHFOKKQC-UHFFFAOYSA-N		Umifenovir	Selumetinib	
DEDXZLAUUPHUHS-UHFFFAOYSA-N	St4048460	0	-2	-2	4	0	0	1	ZPEIMTDSQAKGNT-UHFFFAOYSA-N	XSCGXQMFQXDFCW-UHFFFAOYSA-N	KCFYEAOKVJSACF-UHFFFAOYSA-N	Chlorpromazine	Triflupromazine	Umifenovir
JMOQBPQDFVOMER-UHFFFAOYSA-N	Ac1Lezaq	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
LTXPBGBIDBMBJM-UHFFFAOYSA-N	Mls000112756	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
XNGMFDZURPNEDZ-UHFFFAOYSA-N	Stk360282	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
XIOYZAUVDJKWCL-UHFFFAOYSA-N	5M-329S	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N	FOQRKFCLRMMKAT-UHFFFAOYSA-N		Umifenovir	Pd144418	
OBTLMBWEMHGRBX-UHFFFAOYSA-N	Chembl31004	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
HDYMWGSIFNKZLQ-UHFFFAOYSA-N	Chembl21031	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
AJMKMNNPRYQYGQ-UHFFFAOYSA-N	Smr000162017	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
CKHPOCWCCXUBPP-UHFFFAOYSA-N	Nsc9928	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
RFNMMSVHBUVLOM-UHFFFAOYSA-N	Smr000219533	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
UAUGDKSUSBAVCO-UHFFFAOYSA-N	Smr000033000	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
FONDTKVRWUCCQX-UHFFFAOYSA-N	Ac1Nhcnx	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
PNGMEQKENMASHD-UHFFFAOYSA-N	Chembl2418799	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
VJUTWTGDFJIQRL-UHFFFAOYSA-N	Chembl3355963	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
CCTDFOABYYEBJZ-UHFFFAOYSA-N	Smr000196348	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
NWQVIYMBFIYAIY-UHFFFAOYSA-N	Chembl1688505	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
QSJZIXCXEQQEME-UHFFFAOYSA-N	Ac1Ntuuq	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
KBAVSMAYRNASIF-UHFFFAOYSA-N	Ac-907/34129039	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N	KCFYEAOKVJSACF-UHFFFAOYSA-N		Oseltamivir	Umifenovir	
SPKMMWKRZJWHSL-UHFFFAOYSA-N	Nsc673421	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
IAWLIMQZBCZPKH-UHFFFAOYSA-N	Schembl4185817	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
HWBGGSPQHDNXCQ-UHFFFAOYSA-N	St50668200	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
UWSFYFPTVLNWGW-UHFFFAOYSA-N	8J-331S	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
NWIYVZZDWHHYGV-UHFFFAOYSA-N	Maybridge1_001491	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
UQNYHIQFQPYSAT-UHFFFAOYSA-N	Smr000261045	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
TVCOBPXJKDLKIX-UHFFFAOYSA-N	St50721278	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
ZMMDUENTAOWDLQ-UHFFFAOYSA-N	Chembl482293	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
ADZLKYIUIDQSBV-UHFFFAOYSA-N	Dnd-192 Dye	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
LDQXYWMYZSUTQV-NUGSKGIGSA-N	Smr000220591	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
CPQRHZLJJCPIPI-UHFFFAOYSA-N	Chembl385576	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
OULOTGUILQWKBM-UHFFFAOYSA-N	Ethyl 5-(Benzylamino)-3-Methyl-1H-Pyrazole-4-Carboxylate	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
MHLWWHUFXNFRFR-UHFFFAOYSA-N	Ac1Ob6E9	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
HHZVQLOVHIDMBD-UHFFFAOYSA-N	4-(Phenylsulfanyl)Butanoic Acid	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
FZEBKODMKOLCMK-UHFFFAOYSA-N	Ac1Lj4Gd	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
IXOVEZFSOURFBA-UHFFFAOYSA-N	2-(Dimethylamino)Ethyl 5-Methoxy-1,2-Dimethyl-1H-Indole-3-Carboxylate	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N	CGIGDMFJXJATDK-UHFFFAOYSA-N	XFCLJVABOIYOMF-QPLCGJKRSA-N	Umifenovir	Indometacin	Toremifene
QLPSQHQNKZDNLJ-UHFFFAOYSA-N	CID29179016	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
BCKARVLFIJPHQU-UHFFFAOYSA-N	35-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester	1	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
BJXYJZMTFIJWOE-UHFFFAOYSA-N	Ethyl 4-Benzyl-2-Methyl-1H-Pyrrole-3-Carboxylate	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
QFOCANIJCXHMRV-AWQFTUOYSA-N	Ac1O1Ix3	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
LISDDJKJSXQBRP-NUGSKGIGSA-N	Mls001142860	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
NYQUAHXFIISQCN-UHFFFAOYSA-N	Mls000566136	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
IXOKUZCXROCHEI-IFRROFPPSA-N	Mls001142833	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
GEBHFAAXBXOTSH-UHFFFAOYSA-N	St51017802	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
PSJPKTUACKVMOK-UHFFFAOYSA-N	St002352	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
ZHIMVEIMSXGYPB-UHFFFAOYSA-N	Ah-262/05450063	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N	VSZGPKBBMSAYNT-RRFJBIMHSA-N		Umifenovir	Oseltamivir	
OPKTZXIDVOFXRV-UHFFFAOYSA-N	Ac1Lj5Gv	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
VFJOWBNMUGGMJM-UHFFFAOYSA-N	Stk321926	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
LVQQTDJOVUGDGX-UHFFFAOYSA-N	Ethyl 2-(Acetylamino)-6-Bromo-7-Hydroxy-1-Benzothiophene-3-Carboxylate	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
QPOCBUQWHFOOIK-UHFFFAOYSA-N	Smr000042789	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
WECVTNKFNNYVCU-UHFFFAOYSA-N	Ac1Ljkjj	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
WECRAQBVMVLLQX-UHFFFAOYSA-N	Smr000155797	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
ZRFRQICUERWPRW-UHFFFAOYSA-N	Smr000201456	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
IVKOPRQSHYRLAV-UHFFFAOYSA-N	Chembl162835	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N	UCJGJABZCDBEDK-UHFFFAOYSA-N		Umifenovir	Bazedoxifene	
MHTRURIKBXQYST-UHFFFAOYSA-N	Smr000067839	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
MFNWFHKBFKEKAN-UHFFFAOYSA-N	Chembl3355961	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
MHMPPZKIXAWTSO-UHFFFAOYSA-N	Ethyl 4-(4-Chlorobenzyl)-2-Methyl-1H-Pyrrole-3-Carboxylate	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
GPUQTFCKYDVYTD-UHFFFAOYSA-N	92434-82-7	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
IGGLKXPOEWPXLI-UHFFFAOYSA-N	Chembl2397748	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
LBZIZFQFNSAYKL-UHFFFAOYSA-N	Ethyl 2-(4-Fluorophenyl)Indolizine-1-Carboxylate	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
LOAYVQAOZDEYJY-UHFFFAOYSA-N	Chembl2234380	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
WQYNNMCZNHWKPY-UHFFFAOYSA-N	Mls000540235	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
KAKVOZARQIMFNL-LSHDLFTRSA-N	Ac1Obyit	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
OICBJAQENNZRMO-UHFFFAOYSA-N	Chembl1688588	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
WXKWBGSRTPEBKC-UHFFFAOYSA-N	Chembl607808	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
LQPNZENCLTXLHZ-UHFFFAOYSA-N	3M-551S	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
BCBDROXBMRHYCN-UHFFFAOYSA-N	Smr000014430	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
UMARSZKDTRUYJD-UHFFFAOYSA-N	Chembl2088316	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
LDQGPWQZZFXLKY-UHFFFAOYSA-N	Mls000706872	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
YXKFUEXBSOOYDZ-UHFFFAOYSA-N	Mls000336088	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
GGJOUERPEMZCOT-UHFFFAOYSA-N	Chembl260370	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
MAXQKPNEYWTEHI-UHFFFAOYSA-N	1H-1,3-Benzimidazol-2-Ylmethyl Phenyl Sulfide	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
KKNPABVSTLLRGK-UHFFFAOYSA-N	F0440-0023	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
GGJMPUXEHLQFDO-UHFFFAOYSA-N	Smr000106411	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
GQDLXWLACDHXOM-UHFFFAOYSA-N	Mls000575229	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
OKOGAIZKXQPQGU-UHFFFAOYSA-N	Ethyl 2-[(Diethylamino)Methyl]-5-Hydroxy-1-Phenyl-1H-Indole-3-Carboxylate	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
QCILYEVZKRWOPC-UHFFFAOYSA-N	Mls000530556	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
VKIHESOYFXFLGP-UHFFFAOYSA-N	Mls000540236	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
GXNUGCLBXHXRTP-UHFFFAOYSA-N	Mls000327019	0	-2	-2	4	0	0	1	FOQRKFCLRMMKAT-UHFFFAOYSA-N	KCFYEAOKVJSACF-UHFFFAOYSA-N		Pd144418	Umifenovir	
IVDJZAGOHBOWFZ-UHFFFAOYSA-N	Nsc690563	0	-2	-2	4	0	0	1	JJWLXRKVUJDJKG-VIFPVBQESA-N	KCFYEAOKVJSACF-UHFFFAOYSA-N		BMS-863233	Umifenovir	
GPUIVIKFEHKBON-UHFFFAOYSA-N	2-Benzyl 4-Ethyl 3,5-Dimethyl-1H-Pyrrole-2,4-Dicarboxylate	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
GJFRCMCREDDROK-ZPUQHVIOSA-N	Chembl405170	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
XKRQCXFHCLCIBC-UHFFFAOYSA-N	Js-2320	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
BYUIXCDIRNBWLK-UHFFFAOYSA-N	Nsc101023	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
DYBUCUJMJZSHFV-UHFFFAOYSA-N	Ac1Nhg03	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
XUNUACIUUWHPAX-UHFFFAOYSA-N	Ac1M3A1U	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
TUOSINFBCXAUCH-UHFFFAOYSA-N	Ethyl 2-Anilino-6-Hydroxy-4-Methylbenzoate	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
XYUBQWNJDIAEES-UHFFFAOYSA-N	Va50514	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
ZHQAUPKAHBDBOS-UHFFFAOYSA-N	Chembl566934	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
LGOYIXGNDZPUKQ-UHFFFAOYSA-N	Mls000580217	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
YKLMGKWXBLSKPK-RIYZIHGNSA-N	St 638	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N	JRURYQJSLYLRLN-BJMVGYQFSA-N		Umifenovir	Entacapone	
QPQCKWIATNPHEC-UHFFFAOYSA-N	Mls000773333	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
MPKNISBAOXHMLQ-UHFFFAOYSA-N	Chembl1318473	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
SYHNVSWIHVOJIL-UHFFFAOYSA-N	Mls000530780	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
QMTUMNZZJKUEFZ-UHFFFAOYSA-N	Nsc656433	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
NMBZINJRGOLNHQ-UHFFFAOYSA-N	Gnf-Pf-3537	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
NHCHQRCGPRAEFF-UHFFFAOYSA-N	Smr000118223	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
KFOJYYHUMVFMGT-UHFFFAOYSA-N	Ac1Lbtla	0	-2	-2	4	0	0	1	ZBNZXTGUTAYRHI-UHFFFAOYSA-N	KCFYEAOKVJSACF-UHFFFAOYSA-N		Dasatinib	Umifenovir	
LTBHATYBASAESJ-UHFFFAOYSA-N	6-Bromo-5-Methoxy-1,2-Dimethyl-1H-Indole-3-Carboxylic Acid	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
GXRYGLWERLKKEY-LSFURLLWSA-N	Mls001139295	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
QCOSLXPGWVIHRN-UHFFFAOYSA-N	6N-675S	0	-2	-2	4	0	0	1	FOQRKFCLRMMKAT-UHFFFAOYSA-N	GCWIQUVXWZWCLE-INIZCTEOSA-N	KCFYEAOKVJSACF-UHFFFAOYSA-N	Pd144418	Cpi-0610	Umifenovir
HDHAIYFBPPDPIX-UHFFFAOYSA-N	Chembl24344	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
KXAXVGODKLONAP-UHFFFAOYSA-N	Smr000061910	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
XAUJNQXMCXCIEB-UHFFFAOYSA-N	Ac1Lpv6V	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
VIFWMGUBAUKVOY-UHFFFAOYSA-N	Mls-0205969.0001	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
HKEXSVHEPUVAPQ-UHFFFAOYSA-N	Mls000548053	0	-2	-2	4	0	0	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
